utt_id,orig_utt_id,spk_id,path,condition,gender,is_known,num_selected_utts,num_total_valid_utts
BAC009S0124W0129_noise10,BAC009S0124W0129,S0124,augmented/noise_snr10/S0124/BAC009S0124W0129_noise10.wav,noise_snr10,1,1,24,347
BAC009S0124W0129_ch8k,BAC009S0124W0129,S0124,augmented/channel_8k/S0124/BAC009S0124W0129_ch8k.wav,channel_8k,1,1,24,347
BAC009S0124W0379_noise10,BAC009S0124W0379,S0124,augmented/noise_snr10/S0124/BAC009S0124W0379_noise10.wav,noise_snr10,1,1,24,347
BAC009S0124W0379_ch8k,BAC009S0124W0379,S0124,augmented/channel_8k/S0124/BAC009S0124W0379_ch8k.wav,channel_8k,1,1,24,347
BAC009S0124W0177_noise10,BAC009S0124W0177,S0124,augmented/noise_snr10/S0124/BAC009S0124W0177_noise10.wav,noise_snr10,1,1,24,347
BAC009S0124W0177_ch8k,BAC009S0124W0177,S0124,augmented/channel_8k/S0124/BAC009S0124W0177_ch8k.wav,channel_8k,1,1,24,347
BAC009S0124W0491_noise10,BAC009S0124W0491,S0124,augmented/noise_snr10/S0124/BAC009S0124W0491_noise10.wav,noise_snr10,1,1,24,347
BAC009S0124W0491_ch8k,BAC009S0124W0491,S0124,augmented/channel_8k/S0124/BAC009S0124W0491_ch8k.wav,channel_8k,1,1,24,347
BAC009S0124W0365_noise10,BAC009S0124W0365,S0124,augmented/noise_snr10/S0124/BAC009S0124W0365_noise10.wav,noise_snr10,1,1,24,347
BAC009S0124W0365_ch8k,BAC009S0124W0365,S0124,augmented/channel_8k/S0124/BAC009S0124W0365_ch8k.wav,channel_8k,1,1,24,347
BAC009S0124W0238_noise10,BAC009S0124W0238,S0124,augmented/noise_snr10/S0124/BAC009S0124W0238_noise10.wav,noise_snr10,1,1,24,347
BAC009S0124W0238_ch8k,BAC009S0124W0238,S0124,augmented/channel_8k/S0124/BAC009S0124W0238_ch8k.wav,channel_8k,1,1,24,347
BAC009S0124W0130_noise10,BAC009S0124W0130,S0124,augmented/noise_snr10/S0124/BAC009S0124W0130_noise10.wav,noise_snr10,1,1,24,347
BAC009S0124W0130_ch8k,BAC009S0124W0130,S0124,augmented/channel_8k/S0124/BAC009S0124W0130_ch8k.wav,channel_8k,1,1,24,347
BAC009S0124W0298_noise10,BAC009S0124W0298,S0124,augmented/noise_snr10/S0124/BAC009S0124W0298_noise10.wav,noise_snr10,1,1,24,347
BAC009S0124W0298_ch8k,BAC009S0124W0298,S0124,augmented/channel_8k/S0124/BAC009S0124W0298_ch8k.wav,channel_8k,1,1,24,347
BAC009S0124W0395_noise10,BAC009S0124W0395,S0124,augmented/noise_snr10/S0124/BAC009S0124W0395_noise10.wav,noise_snr10,1,1,24,347
BAC009S0124W0395_ch8k,BAC009S0124W0395,S0124,augmented/channel_8k/S0124/BAC009S0124W0395_ch8k.wav,channel_8k,1,1,24,347
BAC009S0124W0340_noise10,BAC009S0124W0340,S0124,augmented/noise_snr10/S0124/BAC009S0124W0340_noise10.wav,noise_snr10,1,1,24,347
BAC009S0124W0340_ch8k,BAC009S0124W0340,S0124,augmented/channel_8k/S0124/BAC009S0124W0340_ch8k.wav,channel_8k,1,1,24,347
BAC009S0124W0121_noise10,BAC009S0124W0121,S0124,augmented/noise_snr10/S0124/BAC009S0124W0121_noise10.wav,noise_snr10,1,1,24,347
BAC009S0124W0121_ch8k,BAC009S0124W0121,S0124,augmented/channel_8k/S0124/BAC009S0124W0121_ch8k.wav,channel_8k,1,1,24,347
BAC009S0124W0219_noise10,BAC009S0124W0219,S0124,augmented/noise_snr10/S0124/BAC009S0124W0219_noise10.wav,noise_snr10,1,1,24,347
BAC009S0124W0219_ch8k,BAC009S0124W0219,S0124,augmented/channel_8k/S0124/BAC009S0124W0219_ch8k.wav,channel_8k,1,1,24,347
BAC009S0124W0378_noise10,BAC009S0124W0378,S0124,augmented/noise_snr10/S0124/BAC009S0124W0378_noise10.wav,noise_snr10,1,1,24,347
BAC009S0124W0378_ch8k,BAC009S0124W0378,S0124,augmented/channel_8k/S0124/BAC009S0124W0378_ch8k.wav,channel_8k,1,1,24,347
BAC009S0124W0363_noise10,BAC009S0124W0363,S0124,augmented/noise_snr10/S0124/BAC009S0124W0363_noise10.wav,noise_snr10,1,1,24,347
BAC009S0124W0363_ch8k,BAC009S0124W0363,S0124,augmented/channel_8k/S0124/BAC009S0124W0363_ch8k.wav,channel_8k,1,1,24,347
BAC009S0340W0266_noise10,BAC009S0340W0266,S0340,augmented/noise_snr10/S0340/BAC009S0340W0266_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0266_ch8k,BAC009S0340W0266,S0340,augmented/channel_8k/S0340/BAC009S0340W0266_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0150_noise10,BAC009S0340W0150,S0340,augmented/noise_snr10/S0340/BAC009S0340W0150_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0150_ch8k,BAC009S0340W0150,S0340,augmented/channel_8k/S0340/BAC009S0340W0150_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0229_noise10,BAC009S0340W0229,S0340,augmented/noise_snr10/S0340/BAC009S0340W0229_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0229_ch8k,BAC009S0340W0229,S0340,augmented/channel_8k/S0340/BAC009S0340W0229_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0385_noise10,BAC009S0340W0385,S0340,augmented/noise_snr10/S0340/BAC009S0340W0385_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0385_ch8k,BAC009S0340W0385,S0340,augmented/channel_8k/S0340/BAC009S0340W0385_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0179_noise10,BAC009S0340W0179,S0340,augmented/noise_snr10/S0340/BAC009S0340W0179_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0179_ch8k,BAC009S0340W0179,S0340,augmented/channel_8k/S0340/BAC009S0340W0179_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0134_noise10,BAC009S0340W0134,S0340,augmented/noise_snr10/S0340/BAC009S0340W0134_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0134_ch8k,BAC009S0340W0134,S0340,augmented/channel_8k/S0340/BAC009S0340W0134_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0384_noise10,BAC009S0340W0384,S0340,augmented/noise_snr10/S0340/BAC009S0340W0384_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0384_ch8k,BAC009S0340W0384,S0340,augmented/channel_8k/S0340/BAC009S0340W0384_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0255_noise10,BAC009S0340W0255,S0340,augmented/noise_snr10/S0340/BAC009S0340W0255_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0255_ch8k,BAC009S0340W0255,S0340,augmented/channel_8k/S0340/BAC009S0340W0255_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0337_noise10,BAC009S0340W0337,S0340,augmented/noise_snr10/S0340/BAC009S0340W0337_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0337_ch8k,BAC009S0340W0337,S0340,augmented/channel_8k/S0340/BAC009S0340W0337_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0227_noise10,BAC009S0340W0227,S0340,augmented/noise_snr10/S0340/BAC009S0340W0227_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0227_ch8k,BAC009S0340W0227,S0340,augmented/channel_8k/S0340/BAC009S0340W0227_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0363_noise10,BAC009S0340W0363,S0340,augmented/noise_snr10/S0340/BAC009S0340W0363_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0363_ch8k,BAC009S0340W0363,S0340,augmented/channel_8k/S0340/BAC009S0340W0363_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0129_noise10,BAC009S0340W0129,S0340,augmented/noise_snr10/S0340/BAC009S0340W0129_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0129_ch8k,BAC009S0340W0129,S0340,augmented/channel_8k/S0340/BAC009S0340W0129_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0186_noise10,BAC009S0340W0186,S0340,augmented/noise_snr10/S0340/BAC009S0340W0186_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0186_ch8k,BAC009S0340W0186,S0340,augmented/channel_8k/S0340/BAC009S0340W0186_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0443_noise10,BAC009S0340W0443,S0340,augmented/noise_snr10/S0340/BAC009S0340W0443_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0443_ch8k,BAC009S0340W0443,S0340,augmented/channel_8k/S0340/BAC009S0340W0443_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0428_noise10,BAC009S0340W0428,S0340,augmented/noise_snr10/S0340/BAC009S0340W0428_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0428_ch8k,BAC009S0340W0428,S0340,augmented/channel_8k/S0340/BAC009S0340W0428_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0311_noise10,BAC009S0340W0311,S0340,augmented/noise_snr10/S0340/BAC009S0340W0311_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0311_ch8k,BAC009S0340W0311,S0340,augmented/channel_8k/S0340/BAC009S0340W0311_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0447_noise10,BAC009S0340W0447,S0340,augmented/noise_snr10/S0340/BAC009S0340W0447_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0447_ch8k,BAC009S0340W0447,S0340,augmented/channel_8k/S0340/BAC009S0340W0447_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0482_noise10,BAC009S0340W0482,S0340,augmented/noise_snr10/S0340/BAC009S0340W0482_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0482_ch8k,BAC009S0340W0482,S0340,augmented/channel_8k/S0340/BAC009S0340W0482_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0445_noise10,BAC009S0340W0445,S0340,augmented/noise_snr10/S0340/BAC009S0340W0445_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0445_ch8k,BAC009S0340W0445,S0340,augmented/channel_8k/S0340/BAC009S0340W0445_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0155_noise10,BAC009S0340W0155,S0340,augmented/noise_snr10/S0340/BAC009S0340W0155_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0155_ch8k,BAC009S0340W0155,S0340,augmented/channel_8k/S0340/BAC009S0340W0155_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0136_noise10,BAC009S0340W0136,S0340,augmented/noise_snr10/S0340/BAC009S0340W0136_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0136_ch8k,BAC009S0340W0136,S0340,augmented/channel_8k/S0340/BAC009S0340W0136_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0419_noise10,BAC009S0340W0419,S0340,augmented/noise_snr10/S0340/BAC009S0340W0419_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0419_ch8k,BAC009S0340W0419,S0340,augmented/channel_8k/S0340/BAC009S0340W0419_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0207_noise10,BAC009S0340W0207,S0340,augmented/noise_snr10/S0340/BAC009S0340W0207_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0207_ch8k,BAC009S0340W0207,S0340,augmented/channel_8k/S0340/BAC009S0340W0207_ch8k.wav,channel_8k,1,1,24,366
BAC009S0340W0171_noise10,BAC009S0340W0171,S0340,augmented/noise_snr10/S0340/BAC009S0340W0171_noise10.wav,noise_snr10,1,1,24,366
BAC009S0340W0171_ch8k,BAC009S0340W0171,S0340,augmented/channel_8k/S0340/BAC009S0340W0171_ch8k.wav,channel_8k,1,1,24,366
BAC009S0517W0244_noise10,BAC009S0517W0244,S0517,augmented/noise_snr10/S0517/BAC009S0517W0244_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0244_ch8k,BAC009S0517W0244,S0517,augmented/channel_8k/S0517/BAC009S0517W0244_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0227_noise10,BAC009S0517W0227,S0517,augmented/noise_snr10/S0517/BAC009S0517W0227_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0227_ch8k,BAC009S0517W0227,S0517,augmented/channel_8k/S0517/BAC009S0517W0227_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0373_noise10,BAC009S0517W0373,S0517,augmented/noise_snr10/S0517/BAC009S0517W0373_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0373_ch8k,BAC009S0517W0373,S0517,augmented/channel_8k/S0517/BAC009S0517W0373_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0135_noise10,BAC009S0517W0135,S0517,augmented/noise_snr10/S0517/BAC009S0517W0135_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0135_ch8k,BAC009S0517W0135,S0517,augmented/channel_8k/S0517/BAC009S0517W0135_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0365_noise10,BAC009S0517W0365,S0517,augmented/noise_snr10/S0517/BAC009S0517W0365_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0365_ch8k,BAC009S0517W0365,S0517,augmented/channel_8k/S0517/BAC009S0517W0365_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0447_noise10,BAC009S0517W0447,S0517,augmented/noise_snr10/S0517/BAC009S0517W0447_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0447_ch8k,BAC009S0517W0447,S0517,augmented/channel_8k/S0517/BAC009S0517W0447_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0188_noise10,BAC009S0517W0188,S0517,augmented/noise_snr10/S0517/BAC009S0517W0188_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0188_ch8k,BAC009S0517W0188,S0517,augmented/channel_8k/S0517/BAC009S0517W0188_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0490_noise10,BAC009S0517W0490,S0517,augmented/noise_snr10/S0517/BAC009S0517W0490_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0490_ch8k,BAC009S0517W0490,S0517,augmented/channel_8k/S0517/BAC009S0517W0490_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0448_noise10,BAC009S0517W0448,S0517,augmented/noise_snr10/S0517/BAC009S0517W0448_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0448_ch8k,BAC009S0517W0448,S0517,augmented/channel_8k/S0517/BAC009S0517W0448_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0316_noise10,BAC009S0517W0316,S0517,augmented/noise_snr10/S0517/BAC009S0517W0316_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0316_ch8k,BAC009S0517W0316,S0517,augmented/channel_8k/S0517/BAC009S0517W0316_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0208_noise10,BAC009S0517W0208,S0517,augmented/noise_snr10/S0517/BAC009S0517W0208_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0208_ch8k,BAC009S0517W0208,S0517,augmented/channel_8k/S0517/BAC009S0517W0208_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0216_noise10,BAC009S0517W0216,S0517,augmented/noise_snr10/S0517/BAC009S0517W0216_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0216_ch8k,BAC009S0517W0216,S0517,augmented/channel_8k/S0517/BAC009S0517W0216_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0285_noise10,BAC009S0517W0285,S0517,augmented/noise_snr10/S0517/BAC009S0517W0285_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0285_ch8k,BAC009S0517W0285,S0517,augmented/channel_8k/S0517/BAC009S0517W0285_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0342_noise10,BAC009S0517W0342,S0517,augmented/noise_snr10/S0517/BAC009S0517W0342_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0342_ch8k,BAC009S0517W0342,S0517,augmented/channel_8k/S0517/BAC009S0517W0342_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0376_noise10,BAC009S0517W0376,S0517,augmented/noise_snr10/S0517/BAC009S0517W0376_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0376_ch8k,BAC009S0517W0376,S0517,augmented/channel_8k/S0517/BAC009S0517W0376_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0156_noise10,BAC009S0517W0156,S0517,augmented/noise_snr10/S0517/BAC009S0517W0156_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0156_ch8k,BAC009S0517W0156,S0517,augmented/channel_8k/S0517/BAC009S0517W0156_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0467_noise10,BAC009S0517W0467,S0517,augmented/noise_snr10/S0517/BAC009S0517W0467_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0467_ch8k,BAC009S0517W0467,S0517,augmented/channel_8k/S0517/BAC009S0517W0467_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0326_noise10,BAC009S0517W0326,S0517,augmented/noise_snr10/S0517/BAC009S0517W0326_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0326_ch8k,BAC009S0517W0326,S0517,augmented/channel_8k/S0517/BAC009S0517W0326_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0310_noise10,BAC009S0517W0310,S0517,augmented/noise_snr10/S0517/BAC009S0517W0310_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0310_ch8k,BAC009S0517W0310,S0517,augmented/channel_8k/S0517/BAC009S0517W0310_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0256_noise10,BAC009S0517W0256,S0517,augmented/noise_snr10/S0517/BAC009S0517W0256_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0256_ch8k,BAC009S0517W0256,S0517,augmented/channel_8k/S0517/BAC009S0517W0256_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0395_noise10,BAC009S0517W0395,S0517,augmented/noise_snr10/S0517/BAC009S0517W0395_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0395_ch8k,BAC009S0517W0395,S0517,augmented/channel_8k/S0517/BAC009S0517W0395_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0479_noise10,BAC009S0517W0479,S0517,augmented/noise_snr10/S0517/BAC009S0517W0479_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0479_ch8k,BAC009S0517W0479,S0517,augmented/channel_8k/S0517/BAC009S0517W0479_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0291_noise10,BAC009S0517W0291,S0517,augmented/noise_snr10/S0517/BAC009S0517W0291_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0291_ch8k,BAC009S0517W0291,S0517,augmented/channel_8k/S0517/BAC009S0517W0291_ch8k.wav,channel_8k,1,1,24,359
BAC009S0517W0455_noise10,BAC009S0517W0455,S0517,augmented/noise_snr10/S0517/BAC009S0517W0455_noise10.wav,noise_snr10,1,1,24,359
BAC009S0517W0455_ch8k,BAC009S0517W0455,S0517,augmented/channel_8k/S0517/BAC009S0517W0455_ch8k.wav,channel_8k,1,1,24,359
BAC009S0194W0228_noise10,BAC009S0194W0228,S0194,augmented/noise_snr10/S0194/BAC009S0194W0228_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0228_ch8k,BAC009S0194W0228,S0194,augmented/channel_8k/S0194/BAC009S0194W0228_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0443_noise10,BAC009S0194W0443,S0194,augmented/noise_snr10/S0194/BAC009S0194W0443_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0443_ch8k,BAC009S0194W0443,S0194,augmented/channel_8k/S0194/BAC009S0194W0443_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0140_noise10,BAC009S0194W0140,S0194,augmented/noise_snr10/S0194/BAC009S0194W0140_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0140_ch8k,BAC009S0194W0140,S0194,augmented/channel_8k/S0194/BAC009S0194W0140_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0302_noise10,BAC009S0194W0302,S0194,augmented/noise_snr10/S0194/BAC009S0194W0302_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0302_ch8k,BAC009S0194W0302,S0194,augmented/channel_8k/S0194/BAC009S0194W0302_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0416_noise10,BAC009S0194W0416,S0194,augmented/noise_snr10/S0194/BAC009S0194W0416_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0416_ch8k,BAC009S0194W0416,S0194,augmented/channel_8k/S0194/BAC009S0194W0416_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0133_noise10,BAC009S0194W0133,S0194,augmented/noise_snr10/S0194/BAC009S0194W0133_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0133_ch8k,BAC009S0194W0133,S0194,augmented/channel_8k/S0194/BAC009S0194W0133_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0370_noise10,BAC009S0194W0370,S0194,augmented/noise_snr10/S0194/BAC009S0194W0370_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0370_ch8k,BAC009S0194W0370,S0194,augmented/channel_8k/S0194/BAC009S0194W0370_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0248_noise10,BAC009S0194W0248,S0194,augmented/noise_snr10/S0194/BAC009S0194W0248_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0248_ch8k,BAC009S0194W0248,S0194,augmented/channel_8k/S0194/BAC009S0194W0248_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0143_noise10,BAC009S0194W0143,S0194,augmented/noise_snr10/S0194/BAC009S0194W0143_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0143_ch8k,BAC009S0194W0143,S0194,augmented/channel_8k/S0194/BAC009S0194W0143_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0256_noise10,BAC009S0194W0256,S0194,augmented/noise_snr10/S0194/BAC009S0194W0256_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0256_ch8k,BAC009S0194W0256,S0194,augmented/channel_8k/S0194/BAC009S0194W0256_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0340_noise10,BAC009S0194W0340,S0194,augmented/noise_snr10/S0194/BAC009S0194W0340_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0340_ch8k,BAC009S0194W0340,S0194,augmented/channel_8k/S0194/BAC009S0194W0340_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0456_noise10,BAC009S0194W0456,S0194,augmented/noise_snr10/S0194/BAC009S0194W0456_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0456_ch8k,BAC009S0194W0456,S0194,augmented/channel_8k/S0194/BAC009S0194W0456_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0121_noise10,BAC009S0194W0121,S0194,augmented/noise_snr10/S0194/BAC009S0194W0121_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0121_ch8k,BAC009S0194W0121,S0194,augmented/channel_8k/S0194/BAC009S0194W0121_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0323_noise10,BAC009S0194W0323,S0194,augmented/noise_snr10/S0194/BAC009S0194W0323_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0323_ch8k,BAC009S0194W0323,S0194,augmented/channel_8k/S0194/BAC009S0194W0323_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0135_noise10,BAC009S0194W0135,S0194,augmented/noise_snr10/S0194/BAC009S0194W0135_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0135_ch8k,BAC009S0194W0135,S0194,augmented/channel_8k/S0194/BAC009S0194W0135_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0482_noise10,BAC009S0194W0482,S0194,augmented/noise_snr10/S0194/BAC009S0194W0482_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0482_ch8k,BAC009S0194W0482,S0194,augmented/channel_8k/S0194/BAC009S0194W0482_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0272_noise10,BAC009S0194W0272,S0194,augmented/noise_snr10/S0194/BAC009S0194W0272_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0272_ch8k,BAC009S0194W0272,S0194,augmented/channel_8k/S0194/BAC009S0194W0272_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0214_noise10,BAC009S0194W0214,S0194,augmented/noise_snr10/S0194/BAC009S0194W0214_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0214_ch8k,BAC009S0194W0214,S0194,augmented/channel_8k/S0194/BAC009S0194W0214_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0336_noise10,BAC009S0194W0336,S0194,augmented/noise_snr10/S0194/BAC009S0194W0336_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0336_ch8k,BAC009S0194W0336,S0194,augmented/channel_8k/S0194/BAC009S0194W0336_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0480_noise10,BAC009S0194W0480,S0194,augmented/noise_snr10/S0194/BAC009S0194W0480_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0480_ch8k,BAC009S0194W0480,S0194,augmented/channel_8k/S0194/BAC009S0194W0480_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0173_noise10,BAC009S0194W0173,S0194,augmented/noise_snr10/S0194/BAC009S0194W0173_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0173_ch8k,BAC009S0194W0173,S0194,augmented/channel_8k/S0194/BAC009S0194W0173_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0125_noise10,BAC009S0194W0125,S0194,augmented/noise_snr10/S0194/BAC009S0194W0125_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0125_ch8k,BAC009S0194W0125,S0194,augmented/channel_8k/S0194/BAC009S0194W0125_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0179_noise10,BAC009S0194W0179,S0194,augmented/noise_snr10/S0194/BAC009S0194W0179_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0179_ch8k,BAC009S0194W0179,S0194,augmented/channel_8k/S0194/BAC009S0194W0179_ch8k.wav,channel_8k,1,1,24,355
BAC009S0194W0424_noise10,BAC009S0194W0424,S0194,augmented/noise_snr10/S0194/BAC009S0194W0424_noise10.wav,noise_snr10,1,1,24,355
BAC009S0194W0424_ch8k,BAC009S0194W0424,S0194,augmented/channel_8k/S0194/BAC009S0194W0424_ch8k.wav,channel_8k,1,1,24,355
BAC009S0655W0446_noise10,BAC009S0655W0446,S0655,augmented/noise_snr10/S0655/BAC009S0655W0446_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0446_ch8k,BAC009S0655W0446,S0655,augmented/channel_8k/S0655/BAC009S0655W0446_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0410_noise10,BAC009S0655W0410,S0655,augmented/noise_snr10/S0655/BAC009S0655W0410_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0410_ch8k,BAC009S0655W0410,S0655,augmented/channel_8k/S0655/BAC009S0655W0410_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0381_noise10,BAC009S0655W0381,S0655,augmented/noise_snr10/S0655/BAC009S0655W0381_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0381_ch8k,BAC009S0655W0381,S0655,augmented/channel_8k/S0655/BAC009S0655W0381_ch8k.wav,channel_8k,1,1,24,353
